Unnamed: 0,Field,CANDELS_ID,z_1,RA_gal,DEC_gal,A,Clump_ID,dist_clump,flux_ratio,restuv_flux,RA_clump,DEC_clump,Raw_Flux_f125w_mjy,Background_Flux_f125w_mjy,Corrected_Flux_f125w_mjy,Raw_Flux_f160w_mjy,Background_Flux_f160w_mjy,Corrected_Flux_f160w_mjy,Raw_Flux_f275w_mjy,Background_Flux_f275w_mjy,Corrected_Flux_f275w_mjy,Raw_Flux_f435w_mjy,Background_Flux_f435w_mjy,Corrected_Flux_f435w_mjy,Raw_Flux_f606w_mjy,Background_Flux_f606w_mjy,Corrected_Flux_f606w_mjy,Raw_Flux_f775w_mjy,Background_Flux_f775w_mjy,Corrected_Flux_f775w_mjy,Raw_Flux_f850lp_mjy,Background_Flux_f850lp_mjy,Corrected_Flux_f850lp_mjy,Raw_Flux_f140w_mjy,Background_Flux_f140w_mjy,Corrected_Flux_f140w_mjy,Fld,F,ID,W,RAJ2000_1,DEJ2000_1,Q,mag,e_mag,r,e_r,n,e_n,q_lc,e_q,PA,e_PA,S_N,COSMOS,GOODS,recno,GroupID,GroupSize,Separation_1,norm_dist,Gal,RAGdeg,DEGdeg,z_2,logM_,e_logM_,logSFR,e_logSFR,GUmag,GVmag,GJmag,Rad,e_Rad,CID,RAJ2000_2,DEJ2000_2,Det,fLUV,BSC,F435W,e_F435W,F606W,e_F606W,F775W,e_F775W,F814W,e_F814W,F850LP,e_F850LP,F105W,e_F105W,F125W,e_F125W,F140W,e_F140W,F160W,e_F160W,Dist,zphot,q_zphot,CMass,b_CMass,b_cmass_lc,CSFR,b_CSFR,b_csfr_lc,E_B-V_,b_E_B-V_,b_e_b-v__lc,logAge,b_logAge,b_logage_lc,logtau,b_logtau,b_logtau_lc,CUmag,e_CUmag,CBmag,e_CBmag,CVmag,e_CVmag,logUVSFR,e_logUVSFR,UVE_B-V_,e_UVE_B-V_,VRFlag,BMFlag,EFlag,Separation,Raw_Flux_f160_mjy,Background_Flux_f160_mjy,Corrected_Flux_f160_mjy,Raw_Flux_f850_mjy,Background_Flux_f850_mjy,Corrected_Flux_f850_mjy,wrong_corrected_flux_f160_mjy,wrong_corrected_flux_f850_mjy,new_x,new_y
1885,goodss,11725,2.7037,53.2119163,-27.8038471,5.721,3,5.844485648883056,0.2601167166700327,0.395992,53.21193940198867,-27.803752025476378,0.0930460306984889,0.03150422747536,0.0923127048346934,0.1546922532448719,0.0542958618448925,0.1505945870999691,,,,0.0205493818402209,0.0067052149689174,0.0207662503069553,0.0533370650469539,0.0140520050064676,0.0589275900607295,0.0664897301902152,0.0184310596490902,0.0720880058116874,0.060320826219011,0.017508677753972,0.0642182226975585,0.1157252743644996,0.0299831341479222,0.128613210324866,G,H,11725,W,53.211918,-27.803846,0,23.334,0.022,0.404,0.009,0.64,0.058,0.573,0.013,4.4,1.0,93.26,0,2,83589,461.0,3.0,0.0067072330539931,0.8679928879286909,11725,53.211916,-27.803847,2.676,10.14,0.18,1.739,0.221,-21.404,-22.127,-23.01,0.403,0.009,1,53.211886,-27.803937,i,0.166,bgsub_v4,0.02052,0.00511,0.071316,0.005103,0.086062,0.008584,0.069276,0.008286,0.080648,0.010111,0.102748,0.00584,0.119834,0.006465,0.144969,0.031183,0.183775,0.007937,0.866,2.978,0,9.038,8.984,9.121,0.837,0.687,1.062,0.218,0.2,0.25,-0.764,-1.0,-0.523,-0.554,-1.0,0.699,-19.93,0.172,-20.261,0.047,-20.261,0.047,,,,,0,0,0,0.0400028312469313,,,,,,,,,50.7122415008164,43.77274692370323
1975,goodss,12858,1.7672,53.1516176,-27.796432,8.036,1,9.151841344778656,0.2071017925252208,1.24499,53.15166201215756,-27.79629432266453,0.2894191726978912,0.1702623470229871,0.1787352385123562,0.2802763510955887,0.1710557189928218,0.1638309481541502,,,,0.1617823498680897,0.0698963919771121,0.1378289368364663,0.1789883769806168,0.0799004778610596,0.1486318486793357,0.173323056278059,0.0827526923992681,0.1358555458181864,0.1893553874623339,0.0958285356004551,0.1402902777928181,0.2934294193746572,0.1755679237825546,0.1767922433881539,G,H,12858,,53.151615,-27.796434,0,22.274,0.003,0.499,0.001,0.9,0.007,0.71,0.002,1.7,0.1,836.13,0,1,84722,483.0,4.0,0.0109725825081461,1.1004217765916344,12858,53.151618,-27.796432,1.767,10.04,0.27,1.347,0.333,-21.601,-22.212,-22.682,0.499,0.001,2,53.151524,-27.796546,v,0.036,bgsub_v4,0.045115,0.001472,0.05941,0.000961,0.069826,0.001115,0.064308,0.0063,0.067927,0.001998,0.11126,0.002221,0.148182,0.001676,0.15058,0.001602,0.151704,0.001758,1.12,1.758,0,8.595,8.553,8.636,-0.224,-0.401,0.058,0.074,0.05,0.15,-0.473,-0.523,-0.301,-0.753,-1.0,-0.523,-18.455,0.025,-18.9,0.013,-18.953,0.012,,,,,0,0,0,0.3915875853747613,,,,,,,,,46.2848990334771,56.722205800976035
1976,goodss,12858,1.7672,53.1516176,-27.796432,8.036,2,12.679755518147816,0.091200872318249,1.24499,53.151473601057184,-27.79627769508693,0.1361869299618205,0.0837183523914738,0.07870286635552,0.1186529062906714,0.0788822525325813,0.0596559806371351,,,,0.069876777243143,0.0345840168454832,0.0529391405964896,0.0797485874401341,0.0406578856696456,0.0586360526557328,0.0827053123981442,0.043008463936783,0.0595452726920417,0.0920252376779584,0.0486198324882011,0.065108107784636,0.1338028501358877,0.0838991783639162,0.0748555076579572,G,H,12858,,53.151615,-27.796434,0,22.274,0.003,0.499,0.001,0.9,0.007,0.71,0.002,1.7,0.1,836.13,0,1,84722,483.0,4.0,0.0109725825081461,1.5246198626452767,12858,53.151618,-27.796432,1.767,10.04,0.27,1.347,0.333,-21.601,-22.212,-22.682,0.499,0.001,5,53.151491,-27.796297,v,0.062,bgsub_v4,0.076877,0.001487,0.087649,0.000963,0.089437,0.001125,0.080907,0.006259,0.084163,0.002008,0.094686,0.002235,0.100427,0.001678,0.095232,0.00162,0.073003,0.001761,1.503,1.844,0,7.5,7.496,7.864,0.508,-0.07,0.512,0.15,0.0,0.15,-2.0,-2.0,-1.0,-0.376,-1.0,0.301,-18.403,0.026,-18.5,0.019,-18.184,0.026,,,,,0,0,0,0.4324176812315781,,,,,,,,,46.2848990334771,56.722205800976035
2059,goodss,13689,1.318,53.1537332,-27.7906069,9.875,2,5.081369156044461,0.0877797310567539,0.685993,53.15365751598254,-27.790643892527694,0.2705093154521375,0.1667553968981358,0.1556308778310025,0.3390365420196675,0.2093522317880881,0.194526465347369,,,,0.0501325453308596,0.0281990914658857,0.0329001807974609,0.0648153306820207,0.0372212745238608,0.0413910842372399,0.0927460290689474,0.0548375158906133,0.0568627697675011,0.170612876372913,0.103897065701054,0.1000737160077885,0.3004393168217864,0.1864026487099617,0.1710550021677369,G,H,13689,,53.153732,-27.790607,0,22.421,0.006,0.593,0.005,2.749,0.032,0.779,0.002,67.8,0.2,685.3,0,3,85553,503.0,5.0,0.003838638333318,0.5141351636752343,13689,53.153733,-27.790607,1.318,9.86,0.12,1.201,0.451,-20.422,-21.221,-22.067,0.593,0.005,5,53.153789,-27.790602,v,0.052,bgsub_v4,0.049507,0.001498,0.059581,0.000978,0.081734,0.001129,0.085122,0.00555,0.133864,0.001979,0.182538,0.002234,0.178339,0.001698,0.201967,0.001614,0.207079,0.001782,0.491,1.288,0,8.482,8.48,8.539,-0.472,-0.598,-0.47,0.077,0.05,0.1,-0.42,-0.523,-0.301,-0.86,-1.0,-0.699,-17.738,0.049,-18.316,0.014,-18.37,0.01,,,,,0,0,0,0.462709767536168,,,,,,,,,52.73928796664676,46.84916370550211
2065,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,2,6.035860543451947,0.0544101132270647,0.835283,53.02873248259833,-27.789582180954024,0.1092231327447209,0.0653055529507914,0.0658763696908942,0.1511813181506096,0.0808603930962332,0.1054813875815645,,,,0.0409478354667876,0.0220745485406432,0.0283099303892165,0.0506332990387239,0.0238569102761511,0.0401645831438592,0.0492460908962929,0.0248045145755483,0.0366623644811169,0.0818662072311912,0.045435677992425,0.0546457938581491,0.1557418739388723,0.0813162086994612,0.1116384978591166,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504.0,8.0,0.0090225117450824,0.4347558592333098,13751,53.028759,-27.789482,1.931,10.34,0.22,1.438,0.118,-21.424,-22.231,-23.018,0.833,0.042,8,53.028752,-27.789592,v,0.045,bgsub_v4,0.03803,0.005372,0.053852,0.004256,0.049454,0.006043,0.042915,0.007255,0.068128,0.009004,0.072429,0.007223,0.087328,0.007374,0.130306,0.024347,0.136806,0.009164,0.473,2.225,0,8.944,8.856,9.039,-0.495,-0.53,-0.451,0.0,0.0,0.0,0.455,0.301,0.477,0.704,0.477,2.0,-18.402,0.107,-18.758,0.135,-19.077,0.073,,,,,0,0,0,0.7649090944691723,,,,,,,,,12.752584879200574,97.4541524432154
2068,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,5,8.126599073413178,0.0602343191173374,0.835283,53.02873268448427,-27.78934884790551,0.0816040578083663,0.0469826398087471,0.0519321269994286,0.1147119492105317,0.0593158864229074,0.0830940941814363,,,,0.0415975736831042,0.0160953890352623,0.0382532769717628,0.0497780271812344,0.019800058306004,0.0449669533128455,0.0491137018639271,0.0218447674084805,0.0409034016831698,0.0721425055973187,0.0385234230209969,0.0504286238644827,0.093245707703441,0.0610744280039636,0.0482569195492161,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504.0,8.0,0.0090225117450824,0.5853492699792847,13751,53.028759,-27.789482,1.931,10.34,0.22,1.438,0.118,-21.424,-22.231,-23.018,0.833,0.042,2,53.028748,-27.78935,v,0.045,bgsub_v4,0.041806,0.005298,0.05007,0.004235,0.042369,0.006141,0.035546,0.007228,0.04464,0.009036,0.055716,0.007258,0.037234,0.007378,0.007215,0.023768,0.063599,0.009238,0.574,2.051,0,7.591,7.436,7.767,-0.079,-0.369,0.163,0.086,0.0,0.15,-1.288,-1.523,-1.0,-0.093,-1.0,0.699,-18.069,0.147,-16.974,1.517,-18.246,0.158,,,,,0,0,0,0.2270745933466243,,,,,,,,,12.752584879200574,97.4541524432154
2070,goodss,13751,1.85052,53.0287588,-27.7894815,8.377,7,15.283376999210612,0.0543087151627155,0.835283,53.02850638011304,-27.78961536105372,0.052535538804252,0.0366126278272449,0.0238843664655106,0.0595723255994908,0.0425980820266547,0.0254613653592542,,,,0.035824040358439,0.0195133981124621,0.0244659633689653,0.0388346818718125,0.0212290222762116,0.0264084893934014,0.0357284529657451,0.0223655968389351,0.0200442841902149,0.0557388531262442,0.0368940913889261,0.0282671426059772,0.0681923558703571,0.0445910019404179,0.0354020308949088,G,H,13751,,53.028759,-27.789484,2,22.095,0.032,0.833,0.042,8.0,0.464,0.622,0.013,31.7,1.2,160.63,0,3,85615,504.0,8.0,0.0090225117450824,1.1008434756642604,13751,53.028759,-27.789482,1.931,10.34,0.22,1.438,0.118,-21.424,-22.231,-23.018,0.833,0.042,7,53.028527,-27.789634,v,0.046,bgsub_v4,0.042465,0.005265,0.043985,0.003882,0.035886,0.005903,0.040013,0.007266,0.036084,0.008838,0.037273,0.007207,0.042533,0.007368,0.04155,0.024111,0.040275,0.009187,1.112,2.078,0,7.467,7.229,7.761,-0.162,-0.481,0.238,0.064,0.0,0.15,-1.335,-2.0,-0.699,0.078,-1.0,1.0,-17.676,0.208,-17.799,0.359,-17.75,0.248,,,,,0,0,0,0.2232210114166318,,,,,,,,,12.752584879200574,97.4541524432154
2074,goodss,13787,1.519,53.1508326,-27.7906071,10.604,3,14.58630179312083,0.2409074029213342,0.0658777,53.15081277450245,-27.79084449634465,0.024630180525923,0.0171291147346871,0.0112515986868538,0.0372455648693533,0.025291330236044,0.0179313519499638,,,,0.0075901760594055,0.0017986356875451,0.0086873105577905,0.0100972154810088,0.002238962405229,0.0117873796136697,0.0111449751878476,0.0034717734785141,0.0115098025640003,0.0138218703652801,0.0069613840551061,0.0102907294652609,0.0335417346456392,0.0233320961919528,0.0153144576805294,G,H,13787,,53.150833,-27.790609,2,22.007,0.007,1.131,0.012,8.0,0.101,0.696,0.003,-52.2,0.2,741.12,0,1,85651,505.0,5.0,0.0069576172920132,0.7738090849840216,13787,53.150833,-27.790607,1.439,10.42,0.21,0.774,0.642,-19.559,-21.179,-22.645,1.131,0.012,1,53.150839,-27.790859,v,0.088,bgsub_v4,0.012456,0.001489,0.016855,0.000977,0.016031,0.001117,0.015533,0.005339,0.014376,0.001973,0.013012,0.002209,0.016268,0.001676,0.022724,0.00158,0.026541,0.001742,0.799,2.667,1,7.046,7.012,7.068,-0.399,-0.472,-0.379,0.2,0.2,0.2,-1.523,-1.523,-1.523,-0.941,-1.0,-0.301,-15.858,0.183,-15.775,0.173,-16.22,0.088,,,,,0,0,0,0.5038381198070344,,,,,,,,,16.2354896723243,19.311202060832443
2274,goodss,15565,1.8502,53.1492089,-27.778801,7.212,2,8.030056039655017,0.0753906081742918,0.347824,53.149227338074176,-27.77894480743621,0.0816573573967946,0.0421728954144582,0.0592266929735045,0.0975139829241903,0.0488087492882474,0.0730578504539144,,,,0.0221476134713077,0.0085321959719979,0.0204231262489646,0.0279126744448895,0.0123978407056372,0.0232722506088784,0.032974288088962,0.0153108917296533,0.0264950945389631,0.0417512731895986,0.0189070353468281,0.0342663567641558,0.0932272066124796,0.0474748799339878,0.0686284900177377,G,H,15565,,53.149204,-27.778801,0,23.17,0.004,0.415,0.001,0.281,0.006,0.686,0.002,-8.8,0.2,481.68,0,1,87429,553.0,4.0,0.0156070512930783,1.160971980884834,15565,53.149209,-27.778801,1.85,9.92,0.14,1.336,0.078,-20.61,-21.44,-22.267,0.415,0.002,2,53.149198,-27.778667,v,0.075,bgsub_v4,0.027535,0.001592,0.031963,0.001045,0.039253,0.001196,0.035024,0.00503,0.039893,0.002118,0.053529,0.002131,0.067501,0.001627,0.078351,0.001606,0.081567,0.001692,1.133,1.977,0,8.291,8.139,8.446,0.245,-0.16,0.633,0.248,0.15,0.35,-0.895,-1.301,-0.301,0.345,-1.0,2.0,-17.913,0.045,-18.219,0.026,-18.402,0.023,,,,,0,0,0,0.5594403008978115,,,,,,,,,46.12057464783442,46.52809441716149
2275,goodss,15565,1.8502,53.1492089,-27.778801,7.212,3,2.870853531617384,0.1339245696657703,0.347824,53.14926498900091,-27.77884480026384,0.1458162343338333,0.0968886045473136,0.0733914446797794,0.1710264758948799,0.1219189064815448,0.0736613541200025,,,,0.0389765765997665,0.0176140683086624,0.0320437624366562,0.0500552798698093,0.0245527153865313,0.0382538467249169,0.0604687164602563,0.0320951614201784,0.0425603325601167,0.075949306577166,0.0436677672082212,0.0484223090534172,0.1656224033016574,0.1129400929177529,0.0790234655758567,G,H,15565,,53.149204,-27.778801,0,23.17,0.004,0.415,0.001,0.281,0.006,0.686,0.002,-8.8,0.2,481.68,0,1,87429,553.0,4.0,0.0156070512930783,0.4150631695436145,15565,53.149209,-27.778801,1.85,9.92,0.14,1.336,0.078,-20.61,-21.44,-22.267,0.415,0.002,3,53.149186,-27.778839,v,0.083,bgsub_v4,0.026918,0.00163,0.03923,0.001086,0.046997,0.001233,0.046929,0.004973,0.052293,0.002157,0.080869,0.002132,0.115195,0.001629,0.135005,0.001608,0.134345,0.001698,0.368,1.885,0,8.708,8.658,8.767,0.052,-0.35,0.458,0.188,0.1,0.3,-0.496,-0.699,-0.301,-0.51,-1.0,0.0,-18.346,0.03,-18.8,0.015,-18.944,0.014,,,,,0,0,0,0.9412639753450336,,,,,,,,,46.12057464783442,46.52809441716149
2331,goodss,15898,1.426,53.1859083,-27.7756049,6.478,5,9.244785016429534,0.0824447307584272,0.641886,53.18580820564127,-27.77573302303088,0.1442014683139147,0.0836850961308941,0.0907745582745309,0.1825081812181792,0.1127466090982773,0.1046423581798528,,,,0.04099005396875,0.0157110775049953,0.0379184646956321,0.0483616428219918,0.0208260287671075,0.0413034210823264,0.0642775902737237,0.0305009875474137,0.050664904089465,0.0984714505223982,0.0498386520146914,0.0729491977615602,0.1669081106141005,0.0998688647695588,0.1005588687668125,G,H,15898,,53.185909,-27.775604,0,22.212,0.005,0.411,0.002,0.993,0.013,0.778,0.003,22.5,0.2,478.23,0,1,87762,568.0,6.0,0.0039330539846662,1.3496036081912892,15898,53.185908,-27.775605,1.426,9.94,0.16,1.509,0.113,-20.696,-21.47,-22.394,0.411,0.002,2,53.185979,-27.775453,v,0.051,bgsub_v4,0.034651,0.001494,0.043936,0.00098,0.056493,0.001156,0.06074,0.006849,0.078819,0.002093,0.098357,0.004034,0.105649,0.003468,0.121651,0.008662,0.138501,0.003942,1.386,1.312,0,8.143,7.965,8.349,0.588,0.104,0.973,0.363,0.25,0.45,-1.423,-2.0,-0.699,-0.024,-1.0,1.0,-17.611,0.048,-17.918,0.043,-18.08,0.061,,,,,0,0,0,0.7279365378778115,,,,,,,,,49.379891235550154,49.82951924804318
2350,goodss,16041,1.127,53.0875127,-27.7744569,5.467,1,3.543460526095924,0.3109146339675247,0.52981,53.08755428781464,-27.77442620618428,0.6277309381459241,0.3137892515655084,0.4709125298706235,0.7438875195998079,0.382091515103556,0.5426940067443778,,,,0.1092399656372176,0.0518455386084946,0.0860916405430844,0.1567468934555795,0.0720800163038536,0.1270003157275888,0.263499482652002,0.1298031434138521,0.2005445088572247,0.4355361856628407,0.2206224507449237,0.3223706023768753,0.7530469858164301,0.3565895977794389,0.5946860820554869,G,H,16041,W,53.087517,-27.774456,0,22.381,0.008,0.268,0.002,1.009,0.028,0.674,0.007,38.8,0.6,252.3,0,1,87905,,,0.0140745357169758,0.7933120383202471,16041,53.087513,-27.774457,1.127,9.76,0.17,0.723,0.255,-19.971,-20.84,-21.644,0.268,0.003,1,53.08758,-27.77443,v,0.221,bgsub_v4,0.131345,0.00658,0.196777,0.005619,0.32185,0.007873,0.339825,0.005774,0.480784,0.009182,0.521165,0.008601,0.649876,0.006141,0.862834,0.025811,0.760682,0.007439,0.765,1.072,0,9.101,9.01,9.201,0.346,-0.034,0.613,0.217,0.1,0.3,-0.18,-0.523,0.301,0.937,0.301,2.0,-18.575,0.025,-19.024,0.02,-19.232,0.013,,,,,0,0,0,0.5662512828210754,,,,,,,,,1.1770401612204437,85.3947516497556
2355,goodss,16082,2.696,53.1833402,-27.7737757,6.451,3,4.418428736553302,0.1218222518342074,0.260403,53.18328296806036,-27.773817480075724,0.0682890204531863,0.0182933746022524,0.0749934687764008,0.1415515051595415,0.0377781855280897,0.1556599794471777,,,,0.0073884766899765,0.0022035801889014,0.0077773447516125,0.0231249838301876,0.0069983357040527,0.0241899721892022,0.0276306815961594,0.0082786647911761,0.0290280252074749,0.0355098235659932,0.0094180627165829,0.0391376412741155,0.1073411965807915,0.028811926163686,0.1177939056256582,G,H,16082,W,53.183338,-27.773777,0,23.738,0.017,0.408,0.007,0.717,0.043,0.505,0.009,57.8,0.6,144.13,0,1,87946,575.0,4.0,0.0084266514172886,0.6497689439964258,16082,53.18334,-27.773776,2.714,10.2,0.14,1.392,0.204,-21.012,-21.923,-22.775,0.409,0.007,2,53.183377,-27.773726,i,0.134,bgsub_v4,0.01697,0.001568,0.040715,0.001024,0.048836,0.001212,0.04706,0.006635,0.045388,0.002184,0.053073,0.004087,0.06848,0.003342,0.109545,0.007929,0.13254,0.00376,0.607,2.838,0,9.501,9.228,9.525,0.081,-0.143,0.275,0.104,0.05,0.15,0.207,-0.097,0.301,0.17,-0.301,1.0,-19.605,0.072,-19.943,0.031,-19.943,0.031,,,,,0,0,0,0.8553892248083538,,,,,,,,,15.258166251597041,18.8233159694855
2358,goodss,16099,2.627,53.2079667,-27.7740058,5.427,2,7.201327134632892,0.1103440641869701,0.3846,53.20807235163428,-27.7740878042844,0.0405444500418651,0.0176001469763232,0.0344164545983128,0.0465608621903232,0.0226224339989846,0.0359076422870078,,,,0.0223186767838446,0.0078308663873663,0.0217317155947173,0.0267108949062974,0.0101996744707597,0.0247668306533065,0.0247277399245675,0.0098205758274031,0.0223607461457465,0.0329621456771825,0.0152906389015763,0.0265072601634093,0.0740929912205045,0.0244152362466541,0.0745166324607755,G,H,16099,W,53.20797,-27.774006,1,23.729,0.068,0.363,0.039,4.764,0.656,0.757,0.035,33.3,3.2,63.79,0,4,87963,576.0,3.0,0.0105359648663707,1.1903019877432537,16099,53.207967,-27.774006,2.398,9.64,0.16,1.13,0.33,-20.855,-21.288,-21.707,0.363,0.039,1,53.208063,-27.774094,i,0.082,bgsub_v4,0.024394,0.007377,0.031149,0.004845,0.023108,0.006179,0.020462,0.009632,0.018636,0.00985,0.021727,0.005538,0.03797,0.006911,0.066698,0.024452,0.038104,0.008486,1.227,2.193,0,7.964,7.553,8.328,-0.509,-0.58,0.079,0.014,0.0,0.1,-0.455,-1.0,-0.097,0.225,-0.699,1.176,-18.235,0.201,-18.368,0.269,-18.264,0.242,,,,,0,0,0,0.733971042533595,,,,,,,,,49.19293921857947,50.5748082541636
2383,goodss,16232,1.359,53.1481218,-27.7737594,9.021,2,10.537101712520384,0.0500428467588359,1.41161,53.148039397962734,-27.773928362579543,0.3057480755399977,0.2103748473943693,0.1430598422184426,0.3614764581513864,0.2598843499965974,0.1523881622321835,,,,0.0660856954384491,0.0380504935577375,0.0420528028210674,0.0904284172772181,0.0530826899214071,0.0560185910337165,0.1378598098607049,0.0860739891152823,0.0776787311181338,0.2247854449235643,0.1457746590623154,0.1185161787918733,0.3430057651588159,0.2430403550189646,0.149948115209777,G,H,16232,,53.148117,-27.77376,1,21.141,0.002,0.986,0.003,2.909,0.013,0.905,0.001,-61.7,0.1,1430.5,0,1,88096,583.0,11.0,0.0154410725667137,0.6412029430364856,16232,53.148122,-27.773759,1.12,10.3,0.28,1.475,0.466,-20.783,-21.805,-22.587,0.986,0.003,5,53.148313,-27.773816,v,0.064,bgsub_v4,0.119294,0.001491,0.128635,0.000981,0.147628,0.001144,0.136666,0.005287,0.132421,0.002022,0.140356,0.001995,0.144827,0.001623,0.155543,0.001637,0.133722,0.001688,0.653,1.003,0,7.818,7.431,7.82,-0.415,-0.417,0.442,0.086,0.0,0.2,-1.256,-2.0,-0.699,0.486,-0.301,1.079,-17.691,0.013,-17.599,0.016,-17.666,0.014,,,,,0,0,0,0.235999456524783,,,,,,,,,63.51059919845087,20.33431028500607
2420,goodss,16385,2.555,53.0781393,-27.7720058,5.787,2,3.791056910678076,0.2223988979458684,0.522212,53.07811797895722,-27.772073496450595,0.106111411564761,0.0683245795006757,0.0566802480961278,0.1281032854047304,0.0939133337689238,0.0512849274537099,,,,0.041221321023474,0.0173717448895909,0.0357743642008247,0.0521326380194711,0.0236488562816077,0.042725672606795,0.0587623461766872,0.0285094135441385,0.045379398948823,0.0701302330968741,0.0396189504574046,0.0457669239592042,0.1223820445243792,0.0777469548434175,0.0669526345214425,G,H,16385,W,53.078136,-27.772007,0,23.269,0.021,0.348,0.008,0.833,0.063,0.833,0.014,-21.4,1.1,98.16,0,1,88249,590.0,3.0,0.0113646212478311,0.6536305206490409,16385,53.078139,-27.772006,2.155,9.93,0.36,1.459,0.628,-20.998,-21.657,-22.225,0.348,0.008,1,53.07811,-27.772051,i,0.147,bgsub_v4,0.052291,0.006013,0.069929,0.006008,0.089233,0.008702,0.083854,0.005735,0.085646,0.009596,0.080663,0.008302,0.107554,0.006477,0.121054,0.023659,0.103077,0.007899,0.689,1.775,0,8.103,7.922,8.339,0.744,0.35,0.945,0.218,0.1,0.25,-1.581,-2.0,-1.0,-0.02,-1.0,0.903,-18.951,0.089,-19.222,0.202,-19.061,0.083,,,,,0,0,0,0.7074010396264104,,,,,,,,,51.02543533648857,46.92374242889017
2431,goodss,16412,1.288,53.1760542,-27.7737064,9.64,4,8.319855767980599,0.0568898251016307,1.06003,53.17621911719017,-27.77368704417125,0.1740552380294151,0.13811969300106,0.0539033175425327,0.2407808904877951,0.1840622733098023,0.0850779257669891,,,,0.04338903897643,0.0221960059372474,0.0317895495587738,0.0573061266907497,0.0295588141088567,0.0416209688728394,0.0785605805815388,0.0456928100624582,0.0493016557786209,0.1320806635561172,0.0896057069205057,0.0637124349534172,0.2109844736135933,0.1666518644095314,0.0664989138060929,G,H,16412,,53.176052,-27.773706,0,21.748,0.002,0.66,0.001,0.759,0.004,0.597,0.001,5.6,0.1,1136.97,0,1,88276,593.0,7.0,0.0071540001046547,0.7563504943072042,16412,53.176054,-27.773706,1.288,10.08,0.16,1.351,0.213,-20.955,-21.799,-22.595,0.66,0.001,6,53.176051,-27.773848,v,0.089,bgsub_v4,0.113749,0.00146,0.136578,0.000959,0.146967,0.001127,0.145424,0.005979,0.176796,0.002029,0.180439,0.002025,0.178295,0.001648,0.215808,0.001634,0.237217,0.001724,0.784,1.424,0,7.986,7.916,8.057,0.533,0.402,0.641,0.23,0.2,0.25,-1.513,-1.699,-1.301,-0.884,-1.0,-0.097,-18.122,0.035,-18.289,0.012,-18.299,0.01,,,,,0,0,0,0.5530146126165195,,,,,,,,,49.391573476795166,41.680986191212625
2457,goodss,16455,1.087,53.1478537,-27.7740625,13.146,2,10.924122390379926,0.130983192436411,3.14677,53.147832266320144,-27.774245066738075,0.4921937946145378,0.2949109256636142,0.2959243034263855,0.5048818592853093,0.3196449666308298,0.2778553389817191,,,,0.2208673637397487,0.1068863363523041,0.1709715410811669,0.2618499753803898,0.1271967675654237,0.2019798117224491,0.3299742991632069,0.1713256079487794,0.2379730368216411,0.4230577137957758,0.2375226919829431,0.278302532719249,0.5244500524121251,0.3275791910898871,0.2953062919833568,G,H,16455,,53.147854,-27.774061,0,21.016,0.002,0.711,0.001,1.199,0.004,0.898,0.001,17.4,0.1,1888.52,0,2,88319,598.0,14.0,0.0054838968166526,0.9218668356188978,16455,53.147854,-27.774062,1.087,10.25,0.13,1.773,0.135,-21.589,-22.373,-23.168,0.711,0.001,10,53.147641,-27.774075,v,0.032,bgsub_v4,0.103905,0.0015,0.128081,0.000992,0.167727,0.001158,0.170841,0.004839,0.211921,0.002045,0.217037,0.002,0.233822,0.001633,0.239743,0.001644,0.241414,0.001703,0.954,0.955,0,8.297,8.294,8.387,-0.336,-0.509,-0.331,0.032,0.0,0.05,-0.222,-0.301,0.0,0.524,0.477,2.0,-17.747,0.008,-18.017,0.01,-18.078,0.009,,,,,0,0,0,0.6426991123534954,,,,,,,,,49.510599594606205,38.334341163711656
